note_id,mission_id,timestamp,operator_note
NOTE_2439,M05,2026-07-05T07:28:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -70.4dBm.
NOTE_2440,M05,2026-07-05T07:28:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.0V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2441,M05,2026-07-05T07:29:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.3V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2442,M05,2026-07-05T07:36:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.7V. Non-essential loads shed. bus_current reduced to 28.2A. Science operations disabled.
NOTE_2443,M05,2026-07-05T07:38:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -117.9dBm. mem_usage: 7.4%.
NOTE_2444,M05,2026-07-05T07:57:00Z,Orbit 64 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.4V. temp_batt: 10.0C.
NOTE_2445,M05,2026-07-05T07:57:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.4V. SoC is at 94.6%. Subsystems returning to nominal cruise.
NOTE_2446,M05,2026-07-05T08:17:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 0.84 deg, causing attitude corrections."
NOTE_2447,M05,2026-07-05T08:32:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.3A. temp_structure: 9.0C.
NOTE_2448,M05,2026-07-05T09:00:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 33.0V. temp_batt: 10.0C.
NOTE_2449,M05,2026-07-05T09:07:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -71.9dBm.
NOTE_2450,M05,2026-07-05T09:07:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.9V. Non-essential loads shed. bus_current reduced to 28.2A. Science operations disabled.
NOTE_2451,M05,2026-07-05T09:08:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2452,M05,2026-07-05T09:17:00Z,LOS. S-band transmitter offline. Alert: active fault sensor_drift observed. rx_rssi: -118.0dBm. mem_usage: 5.0%.
NOTE_2453,M05,2026-07-05T09:36:00Z,Orbit 65 start. Alert: magnetometer calibration drift active. pointing_error offset has risen to 1.00 deg.
NOTE_2454,M05,2026-07-05T09:56:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 1.04 deg, causing attitude corrections."
NOTE_2455,M05,2026-07-05T10:11:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.0C.
NOTE_2456,M05,2026-07-05T10:39:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.8V. temp_batt: 9.9C.
NOTE_2457,M05,2026-07-05T10:46:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -69.4dBm.
NOTE_2458,M05,2026-07-05T10:46:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.0V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2459,M05,2026-07-05T10:56:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -118.0dBm. mem_usage: 28.5%.
NOTE_2460,M05,2026-07-05T11:15:00Z,Orbit 66 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.4V. temp_batt: 9.9C.
NOTE_2461,M05,2026-07-05T11:15:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.4V. SoC is at 94.8%. Subsystems returning to nominal cruise.
NOTE_2462,M05,2026-07-05T11:35:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 1.24 deg, causing attitude corrections."
NOTE_2463,M05,2026-07-05T11:50:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.3A. temp_structure: 8.9C.
NOTE_2464,M05,2026-07-05T12:18:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.9V. temp_batt: 10.1C.
NOTE_2465,M05,2026-07-05T12:25:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -67.1dBm.
NOTE_2466,M05,2026-07-05T12:25:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.9V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2467,M05,2026-07-05T12:26:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2468,M05,2026-07-05T12:29:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.8V. Non-essential loads shed. bus_current reduced to 28.2A. Science operations disabled.
NOTE_2469,M05,2026-07-05T12:35:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -117.8dBm. mem_usage: 39.9%.
NOTE_2470,M05,2026-07-05T12:54:00Z,Orbit 67 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.5V. temp_batt: 10.2C.
NOTE_2471,M05,2026-07-05T12:54:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.5V. SoC is at 94.7%. Subsystems returning to nominal cruise.
NOTE_2472,M05,2026-07-05T13:14:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 1.44 deg, causing attitude corrections."
NOTE_2473,M05,2026-07-05T13:29:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.2C.
NOTE_2474,M05,2026-07-05T13:57:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.9V. temp_batt: 10.4C.
NOTE_2475,M05,2026-07-05T14:04:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -69.8dBm.
NOTE_2476,M05,2026-07-05T14:04:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.9V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2477,M05,2026-07-05T14:08:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 96.8%. Subsystems returning to nominal cruise.
NOTE_2478,M05,2026-07-05T14:14:00Z,LOS. S-band transmitter offline. Alert: active fault sensor_drift observed. rx_rssi: -118.0dBm. mem_usage: 43.4%.
NOTE_2479,M05,2026-07-05T14:33:00Z,Orbit 68 start. Alert: magnetometer calibration drift active. pointing_error offset has risen to 1.60 deg.
NOTE_2480,M05,2026-07-05T14:53:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 1.64 deg, causing attitude corrections."
NOTE_2481,M05,2026-07-05T15:08:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.3A. temp_structure: 9.3C.
NOTE_2482,M05,2026-07-05T15:36:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.9V. temp_batt: 10.4C.
NOTE_2483,M05,2026-07-05T15:43:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -71.1dBm.
NOTE_2484,M05,2026-07-05T15:43:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.0V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2485,M05,2026-07-05T15:44:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.3V. SoC is at 98.1%. Subsystems returning to nominal cruise.
NOTE_2486,M05,2026-07-05T15:46:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.8V. Non-essential loads shed. bus_current reduced to 27.9A. Science operations disabled.
NOTE_2487,M05,2026-07-05T15:53:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -117.7dBm. mem_usage: 58.8%.
NOTE_2488,M05,2026-07-05T16:12:00Z,Orbit 69 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.5V. temp_batt: 10.4C.
NOTE_2489,M05,2026-07-05T16:12:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.5V. SoC is at 94.8%. Subsystems returning to nominal cruise.
NOTE_2490,M05,2026-07-05T16:32:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 1.83 deg, causing attitude corrections."
NOTE_2491,M05,2026-07-05T16:47:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.7C.
NOTE_2492,M05,2026-07-05T17:15:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.9V. temp_batt: 10.7C.
NOTE_2493,M05,2026-07-05T17:22:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -71.2dBm.
NOTE_2494,M05,2026-07-05T17:22:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.0V. Non-essential loads shed. bus_current reduced to 28.2A. Science operations disabled.
NOTE_2495,M05,2026-07-05T17:23:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 98.1%. Subsystems returning to nominal cruise.
NOTE_2496,M05,2026-07-05T17:25:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.9V. Non-essential loads shed. bus_current reduced to 28.0A. Science operations disabled.
NOTE_2497,M05,2026-07-05T17:28:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 96.6%. Subsystems returning to nominal cruise.
NOTE_2498,M05,2026-07-05T17:32:00Z,LOS. S-band transmitter offline. Alert: active fault sensor_drift observed. rx_rssi: -117.9dBm. mem_usage: 62.3%.
NOTE_2499,M05,2026-07-05T17:51:00Z,Orbit 70 start. Alert: magnetometer calibration drift active. pointing_error offset has risen to 1.99 deg.
NOTE_2500,M05,2026-07-05T18:11:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 2.03 deg, causing attitude corrections."
NOTE_2501,M05,2026-07-05T18:26:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.9C.
NOTE_2502,M05,2026-07-05T18:54:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.9V. temp_batt: 11.0C.
NOTE_2503,M05,2026-07-05T19:01:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -70.5dBm.
NOTE_2504,M05,2026-07-05T19:01:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.1V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2505,M05,2026-07-05T19:02:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.3V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2506,M05,2026-07-05T19:10:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.6V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2507,M05,2026-07-05T19:11:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -118.1dBm. mem_usage: 53.7%.
NOTE_2508,M05,2026-07-05T19:30:00Z,Orbit 71 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.3V. temp_batt: 10.9C.
NOTE_2509,M05,2026-07-05T19:30:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.3V. SoC is at 94.5%. Subsystems returning to nominal cruise.
NOTE_2510,M05,2026-07-05T19:50:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 2.23 deg, causing attitude corrections."
NOTE_2511,M05,2026-07-05T20:05:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.9C.
NOTE_2512,M05,2026-07-05T20:33:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.8V. temp_batt: 11.0C.
NOTE_2513,M05,2026-07-05T20:40:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -69.6dBm.
NOTE_2514,M05,2026-07-05T20:40:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.9V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2515,M05,2026-07-05T20:41:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2516,M05,2026-07-05T20:49:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.8V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2517,M05,2026-07-05T20:50:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -117.8dBm. mem_usage: 45.2%.
NOTE_2518,M05,2026-07-05T21:09:00Z,Orbit 72 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.4V. temp_batt: 10.8C.
NOTE_2519,M05,2026-07-05T21:09:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.4V. SoC is at 94.5%. Subsystems returning to nominal cruise.
NOTE_2520,M05,2026-07-05T21:29:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 2.43 deg, causing attitude corrections."
NOTE_2521,M05,2026-07-05T21:44:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.8C.
NOTE_2522,M05,2026-07-05T22:12:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.8V. temp_batt: 11.1C.
NOTE_2523,M05,2026-07-05T22:19:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -70.7dBm.
NOTE_2524,M05,2026-07-05T22:19:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.0V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2525,M05,2026-07-05T22:20:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.2V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2526,M05,2026-07-05T22:25:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.8V. Non-essential loads shed. bus_current reduced to 28.2A. Science operations disabled.
NOTE_2527,M05,2026-07-05T22:29:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -118.0dBm. mem_usage: 48.6%.
NOTE_2528,M05,2026-07-05T22:48:00Z,Orbit 73 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.4V. temp_batt: 11.0C.
NOTE_2529,M05,2026-07-05T22:48:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.4V. SoC is at 94.7%. Subsystems returning to nominal cruise.
NOTE_2530,M05,2026-07-05T23:08:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 2.63 deg, causing attitude corrections."
NOTE_2531,M05,2026-07-05T23:23:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.6C.
NOTE_2532,M05,2026-07-05T23:51:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.8V. temp_batt: 10.8C.
NOTE_2533,M05,2026-07-05T23:58:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -70.0dBm.
NOTE_2534,M05,2026-07-05T23:58:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 31.0V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2535,M05,2026-07-05T23:59:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.3V. SoC is at 98.2%. Subsystems returning to nominal cruise.
NOTE_2536,M05,2026-07-06T00:02:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.8V. Non-essential loads shed. bus_current reduced to 28.1A. Science operations disabled.
NOTE_2537,M05,2026-07-06T00:08:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -117.7dBm. mem_usage: 60.1%.
NOTE_2538,M05,2026-07-06T00:27:00Z,Orbit 74 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.4V. temp_batt: 10.6C.
NOTE_2539,M05,2026-07-06T00:27:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.4V. SoC is at 94.7%. Subsystems returning to nominal cruise.
NOTE_2540,M05,2026-07-06T00:47:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 2.82 deg, causing attitude corrections."
NOTE_2541,M05,2026-07-06T01:02:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.5C.
NOTE_2542,M05,2026-07-06T01:30:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.8V. temp_batt: 10.7C.
NOTE_2543,M05,2026-07-06T01:37:00Z,Ground lock established. Alert: active fault sensor_drift observed. rx_rssi: -69.5dBm.
NOTE_2544,M05,2026-07-06T01:37:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.9V. Non-essential loads shed. bus_current reduced to 28.2A. Science operations disabled.
NOTE_2545,M05,2026-07-06T01:38:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.3V. SoC is at 98.1%. Subsystems returning to nominal cruise.
NOTE_2546,M05,2026-07-06T01:41:00Z,CRITICAL ACTION: FSW Safe Mode triggered due to undervoltage. batt_voltage dropped to 30.8V. Non-essential loads shed. bus_current reduced to 28.0A. Science operations disabled.
NOTE_2547,M05,2026-07-06T01:47:00Z,LOS. S-band transmitter offline. Alert: active fault safe_mode_active observed. rx_rssi: -118.3dBm. mem_usage: 71.5%.
NOTE_2548,M05,2026-07-06T02:06:00Z,Orbit 75 start. Sunlit phase. Alert: active fault safe_mode_active observed. batt_voltage: 32.5V. temp_batt: 10.4C.
NOTE_2549,M05,2026-07-06T02:06:00Z,ACTION: Safe Mode exit command accepted. batt_voltage recovered to 32.5V. SoC is at 94.7%. Subsystems returning to nominal cruise.
NOTE_2550,M05,2026-07-06T02:26:00Z,"Payload observation active. Alert: magnetometer drift active. pointing_error has risen to 3.02 deg, causing attitude corrections."
NOTE_2551,M05,2026-07-06T02:41:00Z,Payload standby. Alert: active fault sensor_drift observed. bus_current: 2.4A. temp_structure: 9.2C.
NOTE_2552,M05,2026-07-06T03:09:00Z,Eclipse entry. Alert: active fault sensor_drift observed. batt_voltage: 32.9V. temp_batt: 10.3C.
