mission_id,timestamp,orbit_number,type,id,description
M05,2026-07-04T20:59:00Z,57,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T21:27:00Z,57,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T21:34:00Z,57,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T21:44:00Z,57,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T22:03:00Z,58,EVENT,orbit_start,Start of Orbit 58
M05,2026-07-04T22:23:00Z,58,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-04T22:38:00Z,58,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-04T23:06:00Z,58,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-04T23:13:00Z,58,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-04T23:23:00Z,58,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-04T23:42:00Z,59,EVENT,orbit_start,Start of Orbit 59
M05,2026-07-05T00:02:00Z,59,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T00:17:00Z,59,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T00:45:00Z,59,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T00:52:00Z,59,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T01:02:00Z,59,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T01:21:00Z,60,FAULT,sensor_drift,Magnetometer sensor drift injected: 0.1 uT/min offset bias on X-axis
M05,2026-07-05T01:21:00Z,60,EVENT,orbit_start,Start of Orbit 60
M05,2026-07-05T01:41:00Z,60,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T01:56:00Z,60,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T02:24:00Z,60,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T02:31:00Z,60,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T02:40:00Z,60,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T02:41:00Z,60,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T02:44:00Z,60,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T03:00:00Z,61,EVENT,orbit_start,Start of Orbit 61
M05,2026-07-05T03:20:00Z,61,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T03:35:00Z,61,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T04:03:00Z,61,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T04:10:00Z,61,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T04:10:00Z,61,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T04:11:00Z,61,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T04:16:00Z,61,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T04:20:00Z,61,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T04:39:00Z,62,EVENT,orbit_start,Start of Orbit 62
M05,2026-07-05T04:39:00Z,62,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T04:59:00Z,62,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T05:14:00Z,62,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T05:42:00Z,62,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T05:49:00Z,62,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T05:49:00Z,62,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T05:50:00Z,62,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T05:55:00Z,62,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T05:59:00Z,62,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T06:18:00Z,63,EVENT,orbit_start,Start of Orbit 63
M05,2026-07-05T06:18:00Z,63,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T06:38:00Z,63,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T06:53:00Z,63,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T07:21:00Z,63,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T07:28:00Z,63,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T07:28:00Z,63,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T07:29:00Z,63,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T07:36:00Z,63,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T07:38:00Z,63,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T07:57:00Z,64,EVENT,orbit_start,Start of Orbit 64
M05,2026-07-05T07:57:00Z,64,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T08:17:00Z,64,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T08:32:00Z,64,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T09:00:00Z,64,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T09:07:00Z,64,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T09:07:00Z,64,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T09:08:00Z,64,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T09:17:00Z,64,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T09:36:00Z,65,EVENT,orbit_start,Start of Orbit 65
M05,2026-07-05T09:56:00Z,65,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T10:11:00Z,65,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T10:39:00Z,65,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T10:46:00Z,65,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T10:46:00Z,65,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T10:56:00Z,65,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T11:15:00Z,66,EVENT,orbit_start,Start of Orbit 66
M05,2026-07-05T11:15:00Z,66,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T11:35:00Z,66,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T11:50:00Z,66,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T12:18:00Z,66,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T12:25:00Z,66,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T12:25:00Z,66,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T12:26:00Z,66,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T12:29:00Z,66,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T12:35:00Z,66,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T12:54:00Z,67,EVENT,orbit_start,Start of Orbit 67
M05,2026-07-05T12:54:00Z,67,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T13:14:00Z,67,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T13:29:00Z,67,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T13:57:00Z,67,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T14:04:00Z,67,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T14:04:00Z,67,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T14:08:00Z,67,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T14:14:00Z,67,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T14:33:00Z,68,EVENT,orbit_start,Start of Orbit 68
M05,2026-07-05T14:53:00Z,68,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T15:08:00Z,68,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T15:36:00Z,68,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T15:43:00Z,68,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T15:43:00Z,68,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T15:44:00Z,68,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T15:46:00Z,68,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T15:53:00Z,68,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T16:12:00Z,69,EVENT,orbit_start,Start of Orbit 69
M05,2026-07-05T16:12:00Z,69,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T16:32:00Z,69,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T16:47:00Z,69,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T17:15:00Z,69,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T17:22:00Z,69,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T17:22:00Z,69,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T17:23:00Z,69,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T17:25:00Z,69,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T17:28:00Z,69,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T17:32:00Z,69,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T17:51:00Z,70,EVENT,orbit_start,Start of Orbit 70
M05,2026-07-05T18:11:00Z,70,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T18:26:00Z,70,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T18:54:00Z,70,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T19:01:00Z,70,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T19:01:00Z,70,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T19:02:00Z,70,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T19:10:00Z,70,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T19:11:00Z,70,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T19:30:00Z,71,EVENT,orbit_start,Start of Orbit 71
M05,2026-07-05T19:30:00Z,71,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T19:50:00Z,71,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T20:05:00Z,71,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T20:33:00Z,71,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T20:40:00Z,71,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T20:40:00Z,71,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T20:41:00Z,71,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T20:49:00Z,71,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T20:50:00Z,71,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T21:09:00Z,72,EVENT,orbit_start,Start of Orbit 72
M05,2026-07-05T21:09:00Z,72,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T21:29:00Z,72,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T21:44:00Z,72,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T22:12:00Z,72,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T22:19:00Z,72,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T22:19:00Z,72,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T22:20:00Z,72,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T22:25:00Z,72,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T22:29:00Z,72,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-05T22:48:00Z,73,EVENT,orbit_start,Start of Orbit 73
M05,2026-07-05T22:48:00Z,73,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-05T23:08:00Z,73,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-05T23:23:00Z,73,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-05T23:51:00Z,73,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-05T23:58:00Z,73,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-05T23:58:00Z,73,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-05T23:59:00Z,73,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-06T00:02:00Z,73,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-06T00:08:00Z,73,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-06T00:27:00Z,74,EVENT,orbit_start,Start of Orbit 74
M05,2026-07-06T00:27:00Z,74,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-06T00:47:00Z,74,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-06T01:02:00Z,74,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-06T01:30:00Z,74,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-06T01:37:00Z,74,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-06T01:37:00Z,74,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-06T01:38:00Z,74,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-06T01:41:00Z,74,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-06T01:47:00Z,74,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-06T02:06:00Z,75,EVENT,orbit_start,Start of Orbit 75
M05,2026-07-06T02:06:00Z,75,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-06T02:26:00Z,75,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-06T02:41:00Z,75,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-06T03:09:00Z,75,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-06T03:16:00Z,75,EVENT,ground_pass,Ground pass contact established; downlink active
M05,2026-07-06T03:16:00Z,75,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-06T03:17:00Z,75,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-06T03:20:00Z,75,ACTION,safe_mode_active,Undervoltage threshold reached! Spacecraft entered Safe Mode. Load shedding active.
M05,2026-07-06T03:26:00Z,75,EVENT,ground_pass_end,Ground pass complete; S-band transmitter idle
M05,2026-07-06T03:45:00Z,76,EVENT,orbit_start,Start of Orbit 76
M05,2026-07-06T03:45:00Z,76,ACTION,safe_mode_exit,Battery voltage recovered. Spacecraft returned to nominal mode.
M05,2026-07-06T04:05:00Z,76,EVENT,payload_active,Scientific Payload turned ON for observation
M05,2026-07-06T04:20:00Z,76,EVENT,payload_idle,Scientific Payload idle: observation complete
M05,2026-07-06T04:48:00Z,76,EVENT,eclipse_entry,Eclipse entry: solar array output drops to zero
M05,2026-07-06T04:55:00Z,76,EVENT,ground_pass,Ground pass contact established; downlink active
